ComplaintID,CustomerID,Date,IssueCategory,Channel,ComplaintText,Sentiment
COMP0004868,CUST104661,2024-02-17,Coverage,App,Signal is weak along my commute route. Please resolve ASAP.,Neutral
COMP0004869,CUST104661,2025-07-21,Activation,Web,New SIM activation is delayed.,Neutral
COMP0004870,CUST104661,2025-02-09,Value,Call,Not satisfied with the value of the service.,Negative
COMP0004871,CUST104662,2025-04-18,Coverage,Web,Poor coverage in my neighborhood. Please resolve ASAP.,Neutral
COMP0004872,CUST104663,2025-09-13,Activation,Email,eSIM activation failed twice. Please resolve ASAP.,Neutral
COMP0004873,CUST104663,2024-09-19,Value,Email,Not satisfied with the value of the service. Kindly look into this.,Neutral
COMP0004874,CUST104665,2024-11-24,Billing,Call,I was double charged and need a refund.,Negative
COMP0004875,CUST104668,2024-10-23,Portability,Call,Issues while porting my number.,Negative
COMP0004876,CUST104668,2024-08-26,Billing,Call,I was double charged and need a refund.,Neutral
COMP0004877,CUST104668,2025-05-28,Coverage,Web,Signal is weak along my commute route.,Neutral
COMP0004878,CUST104669,2025-09-30,Speed,App,Speed fluctuates a lot while working. Please resolve ASAP.,Negative
COMP0004879,CUST104670,2024-03-06,Portability,App,Need help to port to your network.,Neutral
COMP0004880,CUST104671,2025-09-29,Coverage,Web,Poor coverage in my neighborhood.,Negative
COMP0004881,CUST104672,2024-04-18,Network,App,No signal inside my home for hours. Kindly look into this.,Negative
COMP0004882,CUST104672,2025-04-11,Coverage,Email,Coverage maps seem inaccurate. Please resolve ASAP.,Negative
COMP0004883,CUST104672,2024-05-06,Customer_Service,Call,Long wait times when I call customer care. Requesting a quick fix.,Negative
COMP0004884,CUST104676,2024-04-18,Network,Call,Frequent call drops in my area.,Positive
COMP0004885,CUST104676,2024-10-07,Portability,App,Porting code (UPC) not received. Kindly look into this.,Negative
COMP0004886,CUST104677,2024-10-19,Billing,Call,Unexpected charges on my account.,Negative
COMP0004887,CUST104677,2024-09-18,Billing,Web,Why are fees so high this cycle? Please resolve ASAP.,Positive
COMP0004888,CUST104678,2024-04-05,Network,Call,Network keeps disconnecting frequently. Please resolve ASAP.,Negative
COMP0004889,CUST104679,2025-10-01,Network,App,SIM shows no service randomly.,Neutral
COMP0004890,CUST104679,2025-01-21,Network,Email,Frequent call drops in my area. Please resolve ASAP.,Neutral
COMP0004891,CUST104683,2024-06-06,Value,App,Hidden charges reduce the value.,Positive
COMP0004892,CUST104684,2024-01-16,Activation,Call,eSIM activation failed twice. Please resolve ASAP.,Neutral
COMP0004893,CUST104684,2024-04-13,Coverage,Email,Coverage maps seem inaccurate. Kindly look into this.,Neutral
COMP0004894,CUST104686,2025-07-15,Billing,Web,I was double charged and need a refund.,Negative
COMP0004895,CUST104686,2024-12-17,Network,App,SIM shows no service randomly.,Negative
COMP0004896,CUST104688,2025-07-11,Speed,Email,Speed fluctuates a lot while working.,Negative
COMP0004897,CUST104691,2025-08-29,Portability,Email,Issues while porting my number. Kindly look into this.,Negative
COMP0004898,CUST104691,2024-12-07,Portability,App,Need help to port to your network. Requesting a quick fix.,Neutral
COMP0004899,CUST104691,2024-05-24,Activation,App,KYC done but still not activated.,Negative
COMP0004900,CUST104693,2024-03-25,Billing,Web,Unexpected charges on my account. Kindly look into this.,Negative
COMP0004901,CUST104694,2024-05-15,Customer_Service,App,Agent promised a callback that never came. Requesting a quick fix.,Negative
COMP0004902,CUST104694,2024-04-03,Activation,App,Port-in request stuck at activation. Kindly look into this.,Negative
COMP0004903,CUST104696,2024-10-27,Coverage,Twitter,Coverage maps seem inaccurate.,Neutral
COMP0004904,CUST104696,2024-06-05,Customer_Service,App,Chat support keeps closing my case. Requesting a quick fix.,Negative
COMP0004905,CUST104697,2024-04-04,Customer_Service,Call,Support is not responding to tickets.,Positive
COMP0004906,CUST104698,2024-11-18,Activation,App,Port-in request stuck at activation.,Negative
COMP0004907,CUST104699,2025-06-26,Value,Email,Competitors offer more data for less.,Neutral
COMP0004908,CUST104699,2024-11-25,Activation,Call,eSIM activation failed twice. Please resolve ASAP.,Neutral
COMP0004909,CUST104699,2025-03-24,Network,Email,Network keeps disconnecting frequently.,Positive
COMP0004910,CUST104700,2024-04-23,Activation,Twitter,eSIM activation failed twice.,Negative
COMP0004911,CUST104700,2025-06-02,Billing,Email,Why are fees so high this cycle?,Negative
COMP0004912,CUST104701,2024-08-05,Customer_Service,Email,Long wait times when I call customer care.,Negative
COMP0004913,CUST104702,2024-05-22,Portability,App,Issues while porting my number.,Neutral
COMP0004914,CUST104703,2024-03-19,Customer_Service,App,Long wait times when I call customer care. Please resolve ASAP.,Neutral
COMP0004915,CUST104705,2025-06-29,Network,Email,SIM shows no service randomly.,Neutral
COMP0004916,CUST104707,2024-04-03,Coverage,Call,Coverage maps seem inaccurate. Kindly look into this.,Negative
COMP0004917,CUST104708,2025-03-25,Network,Email,No signal inside my home for hours. Kindly look into this.,Negative
COMP0004918,CUST104708,2025-03-24,Speed,App,Internet speed is far below plan speed.,Negative
COMP0004919,CUST104709,2025-07-10,Value,Web,Competitors offer more data for less.,Negative
COMP0004920,CUST104709,2025-03-28,Coverage,Web,Signal is weak along my commute route. Requesting a quick fix.,Positive
COMP0004921,CUST104710,2025-07-11,Coverage,Email,No bars in the office basement.,Positive
COMP0004922,CUST104711,2024-08-12,Value,Call,Plan price is too high for the benefits. Requesting a quick fix.,Negative
COMP0004923,CUST104712,2025-04-19,Activation,Call,KYC done but still not activated.,Negative
COMP0004924,CUST104713,2024-03-07,Coverage,Call,No bars in the office basement. Please resolve ASAP.,Neutral
COMP0004925,CUST104715,2025-05-22,Activation,Call,New SIM activation is delayed. Kindly look into this.,Negative
COMP0004926,CUST104716,2024-03-23,Billing,Email,My bill is incorrect this month. Please resolve ASAP.,Neutral
COMP0004927,CUST104718,2025-02-19,Portability,Call,Port request denied without reason. Please resolve ASAP.,Neutral
COMP0004928,CUST104720,2025-02-23,Portability,Call,Issues while porting my number. Please resolve ASAP.,Negative
COMP0004929,CUST104722,2024-02-01,Network,Call,Network keeps disconnecting frequently. Please resolve ASAP.,Negative
COMP0004930,CUST104722,2024-07-01,Billing,Call,I was double charged and need a refund. Please resolve ASAP.,Negative
COMP0004931,CUST104724,2024-12-10,Network,Email,Network keeps disconnecting frequently. Kindly look into this.,Negative
COMP0004932,CUST104724,2024-03-16,Value,Call,Competitors offer more data for less. Please resolve ASAP.,Neutral
COMP0004933,CUST104725,2024-06-27,Network,Email,Network keeps disconnecting frequently. Please resolve ASAP.,Negative
COMP0004934,CUST104727,2024-04-25,Billing,Call,Why are fees so high this cycle? Kindly look into this.,Positive
COMP0004935,CUST104727,2024-04-25,Billing,Email,Unexpected charges on my account. Please resolve ASAP.,Negative
COMP0004936,CUST104727,2025-08-05,Billing,Call,Unexpected charges on my account.,Negative
COMP0004937,CUST104732,2024-06-11,Speed,Email,Downloads are extremely slow in the evening.,Neutral
COMP0004938,CUST104733,2024-04-29,Network,Call,No signal inside my home for hours.,Negative
COMP0004939,CUST104733,2024-09-23,Network,Email,SIM shows no service randomly. Kindly look into this.,Negative
COMP0004940,CUST104734,2025-06-04,Network,Twitter,SIM shows no service randomly.,Negative
COMP0004941,CUST104734,2025-06-09,Network,Web,Frequent call drops in my area.,Negative
COMP0004942,CUST104735,2024-05-30,Portability,Call,Issues while porting my number. Please resolve ASAP.,Neutral
COMP0004943,CUST104735,2024-06-12,Speed,Call,Streaming keeps buffering.,Negative
COMP0004944,CUST104736,2024-11-18,Value,Call,Competitors offer more data for less.,Negative
COMP0004945,CUST104736,2025-02-22,Portability,Web,Porting code (UPC) not received. Kindly look into this.,Positive
COMP0004946,CUST104737,2024-10-03,Network,Email,Frequent call drops in my area. Kindly look into this.,Neutral
COMP0004947,CUST104737,2024-07-01,Portability,Twitter,Porting code (UPC) not received.,Neutral
COMP0004948,CUST104739,2024-05-21,Customer_Service,Call,Agent promised a callback that never came.,Negative
COMP0004949,CUST104741,2025-09-02,Activation,Call,Port-in request stuck at activation. Please resolve ASAP.,Neutral
COMP0004950,CUST104746,2025-09-13,Value,Call,Not satisfied with the value of the service.,Negative
COMP0004951,CUST104746,2024-07-26,Billing,Call,I was double charged and need a refund. Requesting a quick fix.,Negative
COMP0004952,CUST104746,2025-03-16,Coverage,App,Coverage maps seem inaccurate. Requesting a quick fix.,Neutral
COMP0004953,CUST104747,2024-09-28,Speed,Email,Internet speed is far below plan speed. Please resolve ASAP.,Neutral
COMP0004954,CUST104748,2025-04-09,Network,Email,Frequent call drops in my area.,Negative
COMP0004955,CUST104750,2024-08-03,Value,Web,Hidden charges reduce the value. Please resolve ASAP.,Neutral
COMP0004956,CUST104750,2024-06-04,Network,Call,Network keeps disconnecting frequently.,Negative
COMP0004957,CUST104751,2025-03-28,Value,Call,Competitors offer more data for less. Please resolve ASAP.,Neutral
COMP0004958,CUST104752,2024-10-26,Customer_Service,Call,Agent promised a callback that never came. Kindly look into this.,Negative
COMP0004959,CUST104752,2024-03-22,Coverage,Call,No bars in the office basement. Please resolve ASAP.,Neutral
COMP0004960,CUST104753,2025-04-18,Portability,App,Issues while porting my number.,Negative
COMP0004961,CUST104753,2024-06-24,Value,Twitter,Not satisfied with the value of the service.,Neutral
COMP0004962,CUST104753,2024-01-01,Coverage,Call,Signal is weak along my commute route. Please resolve ASAP.,Negative
COMP0004963,CUST104754,2025-07-02,Value,Call,Plan price is too high for the benefits. Kindly look into this.,Neutral
COMP0004964,CUST104754,2024-06-22,Coverage,Twitter,Signal is weak along my commute route.,Neutral
COMP0004965,CUST104754,2024-12-23,Network,Email,Network keeps disconnecting frequently.,Negative
COMP0004966,CUST104756,2025-05-11,Speed,Twitter,Downloads are extremely slow in the evening.,Neutral
COMP0004967,CUST104756,2024-09-22,Network,Call,Frequent call drops in my area.,Neutral
COMP0004968,CUST104756,2024-06-16,Network,Call,Frequent call drops in my area.,Negative
COMP0004969,CUST104757,2024-02-29,Customer_Service,App,Support is not responding to tickets. Kindly look into this.,Neutral
COMP0004970,CUST104757,2024-06-27,Network,Twitter,Frequent call drops in my area.,Negative
COMP0004971,CUST104760,2024-06-26,Billing,Call,Why are fees so high this cycle?,Negative
COMP0004972,CUST104761,2024-10-21,Network,Twitter,SIM shows no service randomly. Please resolve ASAP.,Positive
COMP0004973,CUST104761,2025-09-21,Value,Call,Hidden charges reduce the value. Please resolve ASAP.,Neutral
COMP0004974,CUST104762,2025-04-07,Value,Web,Competitors offer more data for less. Please resolve ASAP.,Neutral
COMP0004975,CUST104762,2024-02-03,Activation,Twitter,eSIM activation failed twice. Please resolve ASAP.,Negative
COMP0004976,CUST104763,2024-11-15,Portability,Email,Port request denied without reason.,Negative
COMP0004977,CUST104764,2024-08-10,Customer_Service,Call,Chat support keeps closing my case. Please resolve ASAP.,Negative
COMP0004978,CUST104764,2024-12-08,Network,Twitter,Network keeps disconnecting frequently.,Negative
COMP0004979,CUST104764,2024-09-01,Billing,App,My bill is incorrect this month.,Negative
COMP0004980,CUST104766,2024-04-10,Portability,Call,Need help to port to your network. Kindly look into this.,Neutral
COMP0004981,CUST104768,2024-05-12,Value,Call,Plan price is too high for the benefits.,Positive
COMP0004982,CUST104769,2024-01-20,Activation,Web,New SIM activation is delayed.,Neutral
COMP0004983,CUST104769,2025-09-03,Speed,App,Internet speed is far below plan speed. Please resolve ASAP.,Negative
COMP0004984,CUST104771,2024-01-08,Portability,Email,Porting code (UPC) not received.,Neutral
COMP0004985,CUST104772,2025-02-27,Customer_Service,Call,Chat support keeps closing my case. Please resolve ASAP.,Neutral
COMP0004986,CUST104773,2025-04-17,Customer_Service,App,Support is not responding to tickets.,Negative
COMP0004987,CUST104773,2024-12-10,Activation,Call,Port-in request stuck at activation.,Neutral
COMP0004988,CUST104774,2025-04-08,Activation,Twitter,Port-in request stuck at activation. Please resolve ASAP.,Negative
COMP0004989,CUST104775,2025-08-22,Portability,Twitter,Issues while porting my number. Kindly look into this.,Neutral
COMP0004990,CUST104776,2025-09-22,Billing,Call,My bill is incorrect this month.,Negative
COMP0004991,CUST104777,2025-10-30,Coverage,Web,Poor coverage in my neighborhood.,Neutral
COMP0004992,CUST104778,2024-01-14,Value,Call,Competitors offer more data for less. Requesting a quick fix.,Neutral
COMP0004993,CUST104779,2025-04-09,Activation,Call,KYC done but still not activated. Please resolve ASAP.,Neutral
COMP0004994,CUST104779,2024-05-30,Activation,Call,eSIM activation failed twice. Kindly look into this.,Positive
COMP0004995,CUST104779,2024-11-16,Customer_Service,App,Long wait times when I call customer care.,Negative
COMP0004996,CUST104780,2024-05-09,Activation,Twitter,eSIM activation failed twice.,Negative
COMP0004997,CUST104780,2025-10-08,Customer_Service,Call,Support is not responding to tickets. Kindly look into this.,Negative
COMP0004998,CUST104781,2024-08-31,Activation,Email,KYC done but still not activated. Please resolve ASAP.,Neutral
COMP0004999,CUST104783,2025-05-21,Network,Web,SIM shows no service randomly. Please resolve ASAP.,Negative
COMP0005000,CUST104783,2024-07-24,Billing,Email,Unexpected charges on my account. Please resolve ASAP.,Negative
COMP0005001,CUST104784,2025-01-24,Billing,Call,My bill is incorrect this month.,Neutral
COMP0005002,CUST104786,2024-03-23,Customer_Service,Call,Long wait times when I call customer care.,Negative
COMP0005003,CUST104787,2024-02-13,Value,App,Competitors offer more data for less.,Negative
COMP0005004,CUST104788,2024-09-08,Coverage,Twitter,Poor coverage in my neighborhood. Requesting a quick fix.,Negative
COMP0005005,CUST104789,2024-06-13,Value,Call,Not satisfied with the value of the service. Kindly look into this.,Negative
COMP0005006,CUST104789,2024-08-28,Value,Call,Competitors offer more data for less.,Negative
COMP0005007,CUST104789,2025-08-24,Value,Call,Competitors offer more data for less. Requesting a quick fix.,Neutral
COMP0005008,CUST104791,2025-02-11,Portability,Web,Porting code (UPC) not received. Kindly look into this.,Neutral
COMP0005009,CUST104791,2024-04-01,Network,Call,Network keeps disconnecting frequently. Kindly look into this.,Negative
COMP0005010,CUST104791,2025-07-22,Portability,Web,Need help to port to your network. Requesting a quick fix.,Neutral
COMP0005011,CUST104793,2024-06-11,Coverage,Call,Poor coverage in my neighborhood. Requesting a quick fix.,Neutral
