CustomerID,Gender,Age,PlanType,ContractType,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,TenureMonths,PaymentMethod,Region,MonthlyCharges,TotalCharges,SupportCallsLast90d,AvgDownlinkMbps,ChurnProb,Churn
CUST104401,Male,79,Postpaid,Month-to-month,No,Yes,None,Yes,None,No,None,26,UPI,North,299.83,7888.57,1,1.0,0.66,Yes
CUST104402,Male,79,Postpaid,Two year,Yes,Yes,Fiber,Yes,No,No,None,60,BankTransfer,North,987.02,59018.73,4,120.5,0.137,No
CUST104403,Female,45,Postpaid,One year,Yes,No,Fiber,None,No,Yes,None,34,Card,East,1114.57,37883.84,0,126.6,0.149,No
CUST104404,Male,66,Postpaid,Two year,Yes,Yes,Fiber,No,Yes,Yes,None,68,Card,West,971.78,66263.07,2,116.4,0.073,No
CUST104405,Female,39,Postpaid,Two year,Yes,Yes,Fiber,No,Yes,Yes,No,71,Card,South,947.6,67120.39,2,126.6,0.068,No
CUST104406,Male,73,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,No,No,49,BankTransfer,West,1086.28,53186.11,2,133.2,0.224,No
CUST104407,Male,41,Prepaid,One year,Yes,Yes,DSL,No,Yes,No,No,48,Wallet,East,573.27,27496.25,0,20.6,0.215,No
CUST104408,Male,34,Postpaid,Month-to-month,Yes,No,DSL,None,No,Yes,No,9,Card,South,748.67,6434.37,1,33.0,0.658,No
CUST104409,Male,26,Postpaid,One year,No,No,Fiber,Yes,No,Yes,No,11,UPI,East,978.73,10903.25,0,140.4,0.151,No
CUST104410,Male,71,Prepaid,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,51,Card,North,194.45,9795.92,1,7.4,0.434,No
CUST104411,Female,36,Prepaid,Month-to-month,Yes,Yes,Fiber,No,Yes,Yes,No,72,Wallet,South,1161.1,83582.82,4,111.7,0.203,No
CUST104412,Male,69,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,58,Wallet,North,973.66,56588.04,2,124.9,0.242,No
CUST104413,Female,23,Postpaid,One year,Yes,No,DSL,No,None,No,Yes,19,UPI,South,642.78,12348.84,1,28.3,0.349,Yes
CUST104414,Male,49,Postpaid,Month-to-month,Yes,No,Fiber,None,No,No,No,49,Card,North,1100.81,53694.91,2,107.3,0.237,No
CUST104415,Male,44,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,45,UPI,East,1096.1,49400.35,2,118.3,0.253,No
CUST104416,Male,45,Postpaid,Two year,Yes,No,Fiber,Yes,No,None,No,3,UPI,West,888.62,2855.73,0,108.5,0.285,Yes
CUST104417,Male,28,Postpaid,One year,Yes,Yes,Fiber,Yes,No,No,No,63,UPI,North,1135.45,71395.09,2,103.6,0.117,No
CUST104418,Female,22,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,25,Card,South,688.82,17372.46,2,38.7,0.616,Yes
CUST104419,Male,39,Postpaid,Month-to-month,No,No,Fiber,No,None,Yes,Yes,44,Card,East,1054.24,46462.33,2,96.6,0.387,No
CUST104420,Female,47,Prepaid,Two year,No,No,DSL,No,No,No,No,24,Card,North,433.52,10496.43,0,44.0,0.249,No
CUST104421,Female,67,Prepaid,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,67,BankTransfer,South,529.46,35640.07,2,35.7,0.224,No
CUST104422,Female,47,Postpaid,Month-to-month,No,Yes,DSL,No,None,No,None,34,UPI,North,715.21,24134.07,2,44.9,0.517,No
CUST104423,Male,33,Prepaid,Two year,No,No,Fiber,No,No,None,Yes,61,Card,East,858.12,52150.35,2,136.7,0.06,No
CUST104424,Male,34,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,Yes,None,68,Wallet,West,1066.59,72754.74,2,131.2,0.155,Yes
CUST104425,Female,56,Postpaid,Month-to-month,Yes,No,None,No,No,No,Yes,2,Wallet,South,249.88,432.69,1,1.0,0.701,No
CUST104426,Male,45,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,No,Yes,Yes,30,BankTransfer,East,1056.89,31411.84,4,113.8,0.424,No
CUST104427,Male,74,Postpaid,Month-to-month,Yes,No,Fiber,No,No,Yes,None,50,UPI,East,1099.48,54937.93,2,121.1,0.128,No
CUST104428,Female,45,Postpaid,Month-to-month,Yes,No,Fiber,No,No,Yes,No,61,UPI,West,1117.6,68148.81,2,129.9,0.174,No
CUST104429,Female,53,Postpaid,One year,No,No,DSL,Yes,Yes,Yes,No,52,UPI,East,639.51,33300.47,0,48.9,0.182,No
CUST104430,Female,22,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,48,Card,North,644.2,30841.69,3,20.0,0.392,No
CUST104431,Male,30,Prepaid,One year,No,Yes,DSL,No,Yes,None,Yes,27,BankTransfer,North,482.67,13376.77,3,38.1,0.404,No
CUST104432,Female,71,Postpaid,One year,Yes,Yes,Fiber,Yes,Yes,No,Yes,12,UPI,North,992.58,11729.01,0,120.4,0.261,No
CUST104433,Male,39,Postpaid,Two year,Yes,Yes,DSL,None,No,Yes,Yes,66,UPI,North,575.87,37616.4,1,30.4,0.119,No
CUST104434,Female,44,Postpaid,Month-to-month,No,Yes,DSL,No,No,Yes,Yes,3,BankTransfer,South,685.41,1759.98,3,36.5,0.763,Yes
CUST104435,Female,55,Postpaid,One year,Yes,No,Fiber,No,No,None,Yes,58,UPI,South,906.53,52428.57,2,94.3,0.15,No
CUST104436,Female,21,Prepaid,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,2,BankTransfer,East,632.87,1357.95,1,30.3,0.693,Yes
CUST104437,Female,49,Postpaid,One year,Yes,Yes,Fiber,No,No,Yes,None,26,Card,North,949.97,24655.13,0,107.6,0.208,Yes
CUST104438,Male,39,Postpaid,Month-to-month,Yes,No,Fiber,Yes,Yes,No,No,62,Wallet,West,1081.11,67095.02,4,127.3,0.207,Yes
CUST104439,Male,27,Prepaid,One year,Yes,Yes,DSL,Yes,Yes,No,No,16,Wallet,North,598.23,9434.26,1,33.1,0.453,No
CUST104440,Male,44,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,Yes,Yes,19,UPI,East,555.33,10630.18,1,46.9,0.41,No
CUST104441,Male,46,Postpaid,One year,Yes,Yes,DSL,None,No,No,None,15,UPI,East,675.36,9810.12,0,45.0,0.392,No
CUST104442,Female,29,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,Yes,49,Card,East,1027.7,50385.51,2,114.0,0.303,Yes
CUST104443,Male,52,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,No,16,Wallet,North,679.8,10992.5,4,32.8,0.667,Yes
CUST104444,Female,65,Postpaid,One year,Yes,No,DSL,No,Yes,Yes,None,50,Card,East,642.05,31914.02,0,46.1,0.13,No
CUST104445,Male,34,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,None,No,43,BankTransfer,West,614.94,26774.57,1,34.8,0.473,Yes
CUST104446,Male,78,Postpaid,One year,Yes,No,DSL,No,No,No,No,65,UPI,West,622.72,40097.57,0,37.2,0.122,Yes
CUST104447,Male,56,Postpaid,One year,Yes,No,Fiber,No,No,Yes,No,46,Wallet,North,964.93,44522.83,2,136.5,0.085,No
CUST104448,Female,66,Prepaid,One year,No,No,DSL,No,No,No,Yes,29,UPI,South,463.7,13610.14,0,45.0,0.233,Yes
CUST104449,Female,22,Prepaid,One year,No,No,Fiber,Yes,No,No,No,10,UPI,West,1006.89,9891.56,0,122.2,0.175,No
CUST104450,Female,66,Postpaid,One year,Yes,No,Fiber,Yes,None,None,No,32,Card,North,965.84,30965.88,0,131.1,0.126,No
CUST104451,Male,39,Prepaid,Two year,Yes,No,Fiber,No,Yes,Yes,None,40,Wallet,East,990.04,39425.44,0,129.4,0.109,No
CUST104452,Male,62,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,None,Yes,None,68,UPI,West,1124.15,76496.41,2,137.3,0.148,No
CUST104453,Female,68,Postpaid,Month-to-month,Yes,Yes,None,Yes,No,No,No,18,UPI,South,237.77,4230.89,1,6.5,0.593,No
CUST104454,Female,33,Postpaid,One year,Yes,No,DSL,Yes,No,Yes,No,27,Card,North,629.43,16990.26,0,43.1,0.357,Yes
CUST104455,Male,34,Prepaid,Month-to-month,No,No,DSL,Yes,No,Yes,No,66,BankTransfer,South,656.39,43200.19,1,26.5,0.255,No
CUST104456,Female,21,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,None,67,UPI,South,716.13,47860.23,1,35.3,0.158,No
CUST104457,Male,56,Prepaid,Month-to-month,No,No,Fiber,Yes,Yes,No,No,62,UPI,South,1005.55,62184.8,2,129.6,0.177,No
CUST104458,Male,66,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,13,UPI,South,668.39,8812.97,1,37.6,0.601,Yes
CUST104459,Female,43,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,None,8,UPI,South,701.66,5942.29,1,33.8,0.632,No
CUST104460,Male,28,Postpaid,One year,Yes,No,Fiber,No,Yes,No,None,27,BankTransfer,North,1000.91,27475.41,2,120.4,0.271,No
CUST104461,Male,37,Prepaid,One year,Yes,Yes,Fiber,None,Yes,None,Yes,18,Card,North,880.49,16031.36,0,127.9,0.221,No
CUST104462,Female,43,Prepaid,One year,Yes,No,Fiber,None,Yes,No,No,22,Wallet,South,1000.74,22010.79,0,125.9,0.15,No
CUST104463,Female,75,Prepaid,Month-to-month,Yes,Yes,None,None,None,No,None,68,Card,North,309.91,21268.94,1,6.8,0.262,Yes
CUST104464,Male,25,Postpaid,One year,Yes,Yes,Fiber,No,Yes,No,Yes,39,UPI,West,1007.67,39365.12,2,127.5,0.214,No
CUST104465,Male,39,Prepaid,One year,No,No,DSL,Yes,None,Yes,None,21,BankTransfer,South,486.37,10140.98,0,15.7,0.361,No
CUST104466,Female,58,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,Yes,53,Wallet,North,1024.34,54680.51,2,124.9,0.156,No
CUST104467,Female,32,Postpaid,Month-to-month,No,No,Fiber,None,Yes,No,No,59,UPI,East,1034.53,61229.06,4,103.6,0.295,No
CUST104468,Female,73,Postpaid,Month-to-month,Yes,No,Fiber,None,Yes,No,None,31,BankTransfer,South,1067.04,32926.11,2,111.8,0.345,Yes
CUST104469,Female,75,Prepaid,Two year,Yes,No,DSL,No,Yes,No,None,3,BankTransfer,West,509.27,1717.08,0,33.9,0.446,Yes
CUST104470,Male,41,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,Yes,Yes,34,BankTransfer,North,1112.8,37947.37,2,120.1,0.278,Yes
CUST104471,Female,64,Prepaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,None,28,Wallet,South,700.26,19416.84,3,13.7,0.652,Yes
CUST104472,Male,65,Prepaid,Month-to-month,Yes,No,None,Yes,No,No,No,13,Card,North,261.36,3409.79,1,1.0,0.608,Yes
CUST104473,Male,60,Prepaid,Month-to-month,Yes,No,Fiber,No,No,None,None,44,BankTransfer,East,977.1,42978.3,2,117.1,0.302,No
CUST104474,Female,29,Prepaid,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,53,Wallet,South,664.09,34674.85,1,12.3,0.443,Yes
CUST104475,Male,21,Postpaid,One year,No,No,DSL,No,No,None,None,29,UPI,North,585.71,16701.27,1,16.7,0.36,Yes
CUST104476,Female,39,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,27,BankTransfer,South,671.35,18342.39,1,24.4,0.464,Yes
CUST104477,Male,26,Postpaid,One year,Yes,No,None,No,None,No,No,57,Card,East,199.3,11214.52,2,14.0,0.168,No
CUST104478,Female,36,Prepaid,Month-to-month,Yes,No,DSL,None,No,No,No,13,Card,West,636.75,8394.13,3,18.5,0.724,Yes
CUST104479,Female,58,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,71,Card,North,1130.63,80527.31,2,98.6,0.179,No
CUST104480,Male,55,Postpaid,One year,Yes,No,DSL,No,None,None,Yes,30,Card,North,624.84,18330.49,0,43.5,0.229,No
CUST104481,Male,31,Prepaid,One year,Yes,Yes,Fiber,No,None,No,Yes,37,UPI,East,890.72,33278.45,2,128.6,0.151,Yes
CUST104482,Female,19,Postpaid,Two year,No,Yes,Fiber,No,No,Yes,None,43,Wallet,South,874.89,37585.63,2,123.6,0.158,No
CUST104483,Male,32,Postpaid,Month-to-month,No,Yes,Fiber,None,No,No,No,33,Card,East,1112.51,36789.99,2,119.7,0.398,No
CUST104484,Male,46,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,No,3,Card,East,1106.93,3708.19,2,140.9,0.5,Yes
CUST104485,Male,67,Prepaid,One year,No,Yes,Fiber,Yes,No,No,No,51,Card,North,1013.06,51858.72,4,123.2,0.185,No
CUST104486,Female,41,Postpaid,Month-to-month,Yes,No,DSL,No,No,No,No,65,BankTransfer,South,675.08,43844.51,1,30.9,0.248,No
CUST104487,Male,36,Postpaid,One year,Yes,No,Fiber,No,No,Yes,No,55,UPI,North,1014.0,55663.14,0,118.2,0.087,No
CUST104488,Female,52,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,50,BankTransfer,East,703.87,35103.57,1,34.4,0.3,Yes
CUST104489,Male,22,Postpaid,Month-to-month,No,Yes,None,Yes,No,No,Yes,4,Card,South,202.28,695.94,3,1.0,0.784,No
CUST104490,Male,32,Prepaid,One year,Yes,No,Fiber,Yes,No,No,Yes,57,UPI,West,869.39,49807.67,0,131.1,0.089,No
CUST104491,Male,20,Postpaid,One year,Yes,Yes,None,No,No,No,Yes,31,BankTransfer,South,236.79,7448.45,0,18.0,0.284,No
CUST104492,Female,51,Postpaid,Two year,Yes,No,Fiber,No,Yes,Yes,Yes,22,BankTransfer,East,968.46,21348.01,2,132.7,0.243,Yes
CUST104493,Male,45,Postpaid,Two year,Yes,Yes,Fiber,Yes,No,No,No,36,BankTransfer,East,1017.34,36580.39,0,119.5,0.11,No
CUST104494,Male,54,Prepaid,Month-to-month,No,No,Fiber,None,No,None,No,16,Wallet,East,1122.19,18100.67,2,123.8,0.469,No
CUST104495,Female,56,Prepaid,One year,Yes,No,DSL,No,Yes,Yes,No,22,Card,South,534.98,11392.64,2,16.8,0.317,No
CUST104496,Male,42,Prepaid,Two year,Yes,Yes,None,Yes,Yes,No,No,59,UPI,South,150.0,9222.52,0,1.0,0.174,No
CUST104497,Male,72,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,None,None,55,UPI,North,562.17,30865.76,3,37.7,0.45,Yes
CUST104498,Male,75,Postpaid,Month-to-month,Yes,No,None,Yes,Yes,Yes,No,40,Wallet,East,305.9,12045.56,1,14.2,0.384,No
CUST104499,Male,24,Prepaid,Two year,No,Yes,Fiber,Yes,No,No,No,64,UPI,East,797.09,51243.06,0,102.6,0.064,No
CUST104500,Female,75,Postpaid,Month-to-month,No,No,Fiber,No,No,No,No,11,BankTransfer,East,1031.48,11570.92,2,107.2,0.577,No
CUST104501,Female,30,Postpaid,Two year,Yes,No,Fiber,None,No,Yes,No,61,Wallet,West,965.43,58876.39,0,110.7,0.06,No
CUST104502,Female,33,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,No,Yes,34,Card,South,1047.06,35865.54,2,123.5,0.341,No
CUST104503,Female,51,Prepaid,Two year,No,No,DSL,Yes,Yes,Yes,Yes,46,Card,North,497.64,23092.03,0,25.7,0.164,No
CUST104504,Male,19,Postpaid,One year,No,Yes,DSL,None,No,None,Yes,61,Card,North,589.65,36044.62,0,18.4,0.163,Yes
CUST104505,Male,40,Postpaid,One year,Yes,No,Fiber,No,No,No,No,57,Card,North,944.4,53502.76,0,116.9,0.072,No
CUST104506,Male,30,Postpaid,One year,Yes,No,DSL,No,No,Yes,Yes,72,UPI,North,496.71,35788.4,0,26.7,0.051,No
CUST104507,Female,48,Prepaid,Month-to-month,Yes,Yes,DSL,No,Yes,Yes,No,16,Card,North,665.0,10641.77,2,39.1,0.548,Yes
CUST104508,Male,69,Postpaid,One year,Yes,No,Fiber,Yes,No,No,No,12,Card,West,991.11,11843.57,2,117.3,0.31,No
CUST104509,Female,76,Prepaid,Two year,Yes,No,DSL,Yes,No,No,No,1,Card,South,516.98,442.85,0,44.6,0.549,No
CUST104510,Male,31,Postpaid,Two year,Yes,No,DSL,None,None,Yes,No,49,Card,West,547.07,26956.74,1,9.6,0.227,Yes
CUST104511,Female,52,Postpaid,Two year,Yes,No,DSL,No,No,Yes,No,37,UPI,South,546.18,19959.68,0,34.6,0.195,No
CUST104512,Male,47,Prepaid,One year,Yes,No,DSL,Yes,None,No,No,48,UPI,South,558.17,27030.96,2,51.0,0.216,No
CUST104513,Female,44,Postpaid,One year,No,No,Fiber,None,No,Yes,Yes,29,Card,East,990.38,28710.94,2,118.6,0.112,No
CUST104514,Female,57,Prepaid,Month-to-month,Yes,No,None,No,Yes,None,No,25,Wallet,South,213.07,5158.33,2,2.2,0.666,Yes
CUST104515,Female,80,Postpaid,One year,Yes,Yes,Fiber,Yes,No,Yes,Yes,64,Card,South,949.75,60725.97,2,113.4,0.103,No
CUST104516,Male,43,Postpaid,One year,Yes,No,DSL,None,Yes,Yes,No,13,Card,East,724.13,9453.5,2,15.4,0.495,No
CUST104517,Male,22,Prepaid,Month-to-month,Yes,No,None,No,No,No,No,57,Card,West,280.35,16268.41,1,15.6,0.333,No
CUST104518,Female,75,Prepaid,Month-to-month,No,No,None,No,Yes,Yes,No,7,Card,East,304.55,2273.89,1,1.0,0.702,Yes
CUST104519,Male,76,Prepaid,One year,Yes,No,Fiber,Yes,No,No,None,27,Wallet,South,1013.45,27599.39,2,129.1,0.203,No
CUST104520,Female,38,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,No,None,Yes,3,BankTransfer,West,666.04,1985.49,2,33.9,0.738,Yes
CUST104521,Female,49,Postpaid,Month-to-month,No,Yes,Fiber,None,No,No,No,1,Card,East,1070.91,1028.47,2,126.6,0.543,No
CUST104522,Female,72,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,None,Yes,2,Wallet,South,1030.14,2431.66,4,110.6,0.67,Yes
CUST104523,Female,49,Postpaid,One year,Yes,No,DSL,None,No,No,None,20,UPI,West,581.79,11608.25,3,33.4,0.494,No
CUST104524,Female,48,Prepaid,Two year,Yes,No,DSL,No,No,Yes,Yes,68,BankTransfer,South,543.9,36875.65,1,30.0,0.115,No
CUST104525,Male,76,Postpaid,One year,Yes,No,Fiber,No,No,Yes,No,26,Card,South,959.33,24812.61,2,121.9,0.216,Yes
CUST104526,Male,70,Postpaid,Two year,Yes,Yes,Fiber,None,No,No,No,44,Card,East,896.66,39512.01,2,94.9,0.137,No
CUST104527,Male,49,Prepaid,Two year,Yes,No,DSL,None,No,None,None,49,UPI,South,435.18,21107.0,4,35.3,0.223,No
CUST104528,Male,28,Postpaid,Month-to-month,Yes,Yes,Fiber,None,Yes,No,No,63,UPI,South,1063.8,67056.02,4,142.3,0.131,Yes
CUST104529,Female,45,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,65,Wallet,South,1006.41,65449.43,2,107.2,0.187,No
CUST104530,Male,60,Postpaid,Month-to-month,Yes,No,Fiber,No,No,Yes,No,2,Card,West,1049.06,2216.35,2,129.5,0.512,Yes
CUST104531,Male,35,Postpaid,Month-to-month,Yes,Yes,None,Yes,No,No,No,16,Card,South,284.19,4197.09,1,2.6,0.548,Yes
CUST104532,Female,51,Postpaid,Month-to-month,Yes,No,DSL,Yes,None,No,Yes,56,UPI,West,621.71,34416.07,2,19.6,0.34,No
CUST104533,Female,59,Postpaid,Month-to-month,Yes,No,DSL,None,None,None,Yes,57,UPI,West,717.11,40787.71,1,23.0,0.261,No
CUST104534,Male,23,Postpaid,Two year,No,No,Fiber,None,None,No,Yes,71,UPI,South,895.15,63527.76,2,134.6,0.062,No
CUST104535,Female,53,Prepaid,One year,No,Yes,DSL,Yes,No,Yes,No,53,UPI,South,491.37,25819.18,1,32.9,0.215,No
CUST104536,Male,64,Postpaid,Month-to-month,Yes,No,Fiber,No,No,No,No,39,UPI,East,1047.82,40591.3,2,118.7,0.367,Yes
CUST104537,Female,31,Prepaid,Two year,Yes,No,None,None,Yes,No,None,25,Card,West,150.0,3836.48,0,1.0,0.323,No
CUST104538,Female,52,Postpaid,Two year,Yes,Yes,DSL,No,Yes,No,No,34,BankTransfer,South,593.03,20100.64,1,35.5,0.269,No
CUST104539,Female,62,Prepaid,One year,Yes,No,DSL,Yes,No,No,Yes,1,UPI,North,546.27,708.0,0,40.8,0.338,No
CUST104540,Female,20,Postpaid,One year,Yes,Yes,Fiber,Yes,No,None,No,50,Wallet,North,919.77,45713.31,2,123.0,0.086,No
CUST104541,Female,58,Postpaid,Two year,Yes,No,DSL,No,Yes,No,No,2,UPI,South,574.38,1127.12,1,18.6,0.622,Yes
CUST104542,Female,34,Postpaid,One year,Yes,No,Fiber,None,None,Yes,No,47,Wallet,South,1023.42,48435.24,2,125.3,0.136,No
CUST104543,Female,43,Postpaid,Two year,Yes,No,Fiber,Yes,None,Yes,No,45,Wallet,South,920.98,41384.63,2,138.6,0.151,No
CUST104544,Male,58,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,71,UPI,South,1088.54,77169.65,2,118.4,0.092,No
CUST104545,Female,18,Prepaid,Month-to-month,No,No,Fiber,No,Yes,No,None,61,BankTransfer,East,1101.73,67387.95,2,130.4,0.161,No
CUST104546,Female,19,Postpaid,Month-to-month,Yes,Yes,Fiber,No,None,No,Yes,53,Card,South,1036.79,55193.59,2,117.8,0.151,No
CUST104547,Female,46,Postpaid,Month-to-month,Yes,Yes,Fiber,None,Yes,No,No,46,Card,South,1128.02,51761.88,2,118.2,0.169,No
CUST104548,Female,77,Postpaid,Month-to-month,Yes,No,None,No,Yes,No,None,21,BankTransfer,South,343.28,7096.53,1,7.1,0.523,Yes
CUST104549,Female,18,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,Yes,56,Card,South,638.79,35945.31,1,26.4,0.413,Yes
CUST104550,Male,67,Postpaid,Month-to-month,Yes,Yes,Fiber,None,No,Yes,No,40,BankTransfer,South,1018.55,40802.01,2,115.4,0.252,Yes
CUST104551,Male,22,Prepaid,Month-to-month,Yes,Yes,None,No,No,No,Yes,36,Card,East,295.35,10697.11,2,5.2,0.589,Yes
CUST104552,Male,48,Postpaid,Month-to-month,Yes,No,None,No,No,No,No,45,Card,East,325.8,14708.33,2,14.7,0.408,Yes
CUST104553,Female,45,Prepaid,One year,Yes,Yes,Fiber,Yes,No,Yes,No,19,UPI,South,977.42,18560.85,2,120.8,0.328,No
CUST104554,Female,47,Prepaid,One year,Yes,No,Fiber,No,No,Yes,Yes,19,Wallet,East,947.38,18200.74,2,119.6,0.298,No
CUST104555,Male,23,Prepaid,One year,Yes,No,DSL,Yes,No,No,No,2,BankTransfer,West,607.87,1493.45,1,32.0,0.592,Yes
CUST104556,Male,65,Prepaid,Month-to-month,Yes,Yes,Fiber,None,Yes,Yes,No,28,BankTransfer,East,987.5,27444.04,2,135.9,0.297,Yes
CUST104557,Female,35,Postpaid,One year,No,Yes,DSL,Yes,No,No,Yes,59,BankTransfer,East,642.86,38106.16,0,20.2,0.161,No
CUST104558,Female,66,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,None,No,6,BankTransfer,East,663.92,3974.74,1,36.7,0.652,No
CUST104559,Female,59,Postpaid,Month-to-month,Yes,Yes,Fiber,None,Yes,Yes,No,34,Card,South,996.18,33612.93,2,128.4,0.448,No
CUST104560,Male,52,Postpaid,Month-to-month,Yes,No,DSL,No,No,None,Yes,62,Wallet,West,629.77,38860.88,1,28.4,0.313,Yes
CUST104561,Male,37,Prepaid,Two year,Yes,Yes,Fiber,No,Yes,Yes,No,63,UPI,North,920.2,57890.71,2,132.3,0.074,No
CUST104562,Male,59,Prepaid,Two year,Yes,No,Fiber,No,Yes,No,None,67,UPI,South,911.11,61256.0,0,129.4,0.081,No
CUST104563,Male,80,Postpaid,One year,Yes,No,DSL,Yes,No,Yes,No,27,BankTransfer,North,622.16,16591.48,1,38.4,0.441,No
CUST104564,Female,76,Postpaid,One year,Yes,No,None,Yes,Yes,No,None,24,Wallet,South,181.65,3999.46,0,1.0,0.306,No
CUST104565,Male,75,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,None,None,20,UPI,East,1090.55,21758.04,2,114.6,0.455,No
CUST104566,Female,31,Prepaid,One year,No,No,Fiber,None,No,Yes,No,30,UPI,North,981.27,29342.62,2,113.3,0.202,No
CUST104567,Female,54,Postpaid,Month-to-month,Yes,No,Fiber,No,No,None,None,48,UPI,West,1198.0,57718.13,4,127.2,0.23,No
CUST104568,Male,43,Prepaid,Month-to-month,No,Yes,Fiber,Yes,No,No,No,49,Card,East,1010.39,49560.49,2,129.0,0.223,No
CUST104569,Male,78,Postpaid,Two year,No,No,Fiber,Yes,Yes,None,No,44,UPI,West,1001.24,44197.05,2,117.5,0.076,No
CUST104570,Female,77,Prepaid,Two year,No,No,DSL,No,No,No,Yes,33,BankTransfer,East,532.33,17488.21,1,27.5,0.299,Yes
CUST104571,Male,72,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,51,UPI,East,686.13,34749.09,2,52.2,0.325,No
CUST104572,Male,28,Postpaid,Month-to-month,No,No,DSL,Yes,Yes,None,Yes,24,Card,West,614.93,15020.75,1,32.0,0.518,No
CUST104573,Female,38,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,6,UPI,West,749.49,4378.97,1,34.6,0.646,Yes
CUST104574,Female,62,Prepaid,Month-to-month,No,Yes,Fiber,No,No,No,Yes,70,Card,East,1042.44,73100.28,4,117.7,0.175,No
CUST104575,Female,65,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,Yes,No,6,UPI,North,1050.46,6229.15,2,133.3,0.387,Yes
CUST104576,Male,40,Prepaid,One year,Yes,Yes,Fiber,Yes,Yes,Yes,None,62,BankTransfer,North,905.78,56289.88,2,124.1,0.061,No
CUST104577,Male,26,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,41,Card,North,1093.05,44875.46,2,121.8,0.276,No
CUST104578,Male,26,Prepaid,Month-to-month,Yes,Yes,None,Yes,No,Yes,No,71,Wallet,North,183.11,13026.44,2,7.3,0.253,No
CUST104579,Male,61,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,Yes,40,BankTransfer,South,601.56,24145.06,1,25.9,0.469,No
CUST104580,Male,46,Postpaid,One year,Yes,No,DSL,Yes,No,None,Yes,3,Card,South,570.43,1663.08,0,20.6,0.453,No
CUST104581,Female,48,Prepaid,Month-to-month,Yes,Yes,Fiber,None,None,No,None,6,Card,East,1032.31,5852.89,2,120.1,0.456,No
CUST104582,Male,69,Prepaid,Month-to-month,Yes,No,Fiber,Yes,Yes,None,No,6,Card,West,1060.02,6417.9,2,135.6,0.468,Yes
CUST104583,Female,19,Postpaid,One year,Yes,No,Fiber,No,No,No,No,31,Wallet,South,984.12,30736.81,0,117.1,0.095,No
CUST104584,Female,65,Postpaid,One year,Yes,No,Fiber,Yes,No,Yes,No,55,Card,West,989.37,54406.48,0,130.6,0.075,No
CUST104585,Female,35,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,46,UPI,West,685.41,31466.15,4,26.1,0.549,No
CUST104586,Male,76,Prepaid,One year,Yes,Yes,DSL,No,No,None,No,59,BankTransfer,East,512.57,30293.85,1,11.3,0.237,Yes
CUST104587,Male,78,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,39,Card,West,650.64,25570.81,1,24.8,0.448,Yes
